Topic,Count,Name,Representation,Representative_Docs
703,12,703_sacrifício_dedicação_sacrifícios_possessão,"['sacrifício', 'dedicação', 'sacrifícios', 'possessão', 'doação', 'esforço', 'compromisso', 'sincera', 'compromissos', 'desencontros']","['Sacrifício e Compromisso', 'Sacrifício e Dedicação', 'Sacrifício e dedicação']"
704,12,704_discordância_desacordo_discussão_discórdia,"['discordância', 'desacordo', 'discussão', 'discórdia', 'desacordos', 'disputa', 'crítica', 'conflito', 'conflitos', '']","['• Conflito e discordância', '• Desacordo e discordância', '• Desacordo e discordância']"
705,12,705_desacordo_confusão__,"['desacordo', 'confusão', '', '', '', '', '', '', '', '']","['• Confusão e desacordo', '• Confusão e desacordo', '• Confusão e desacordo']"
706,12,706_descontrole_desequilíbrio_emocional_irresponsabilidade,"['descontrole', 'desequilíbrio', 'emocional', 'irresponsabilidade', '', '', '', '', '', '']","['Descontrole emocional', 'Descontrole emocional', 'Descontrole emocional']"
707,12,707_sexualidade_sexuais_sexual_sexo,"['sexualidade', 'sexuais', 'sexual', 'sexo', 'relações', 'liberdade', '', '', '', '']","['Sexualidade e liberdade', '• Sexualidade e liberdade', '• Sexualidade e liberdade']"
708,12,708_esquecer_esquecimento_aulas_pelo,"['esquecer', 'esquecimento', 'aulas', 'pelo', 'para', 'tentativa', 'tentação', 'dificuldade', 'se', 'luta']","['• Vontade de se esquecer', '• Vontade de se esquecer', '• Vontade de esquecer']"
709,12,709_relacionamento_comunicação_relação_amor,"['relacionamento', 'comunicação', 'relação', 'amor', 'vontade', 'de', '', '', '', '']","['Relacionamento e Amor', 'Relacionamento e amor', 'Relacionamento e Amor']"
710,12,710_18_memória_saudades_saudade,"['18', 'memória', 'saudades', 'saudade', 'recordações', 'memórias', '', '', '', '']","['• Memória e saudade', '• Memória e saudade', '18. Memória e saudade']"
711,12,711_paz_pazão_liberação_interior,"['paz', 'pazão', 'liberação', 'interior', 'paixão', 'liberdade', '', '', '', '']","['• Liberdade e paz', 'Paz e liberdade', 'Paz e Liberdade']"
712,12,712_ruptura_desilusão__,"['ruptura', 'desilusão', '', '', '', '', '', '', '', '']","['Desilusão e ruptura', '• Desilusão e ruptura', 'Desilusão e ruptura']"
713,12,713_ameaça_risco_desprezo_ou,"['ameaça', 'risco', 'desprezo', 'ou', 'trauma', 'medo', 'separação', 'perda', 'ruptura', 'de']","['• Ameaça de perda', '• Ameaça de perda', '• Ameaça de perda']"
714,12,714_crise_agressividade_na_relacionamento,"['crise', 'agressividade', 'na', 'relacionamento', 'de', 'relação', '', '', '', '']","['• Crise de relacionamento', '• Crise de relacionamento', '• Crise de relacionamento']"
715,12,715_necessidade_afetiva_fome_vontade,"['necessidade', 'afetiva', 'fome', 'vontade', 'dependência', 'saudade', '', '', '', '']","['Vontade e necessidade', '• Vontade e necessidade', 'Vontade e necessidade']"
716,12,716_depressão_contra_ansiedade_luta,"['depressão', 'contra', 'ansiedade', 'luta', 'desânimo', 'dependência', 'melancolia', 'sofrimento', '', '']","['7. Depressão e melancolia', '* Sofrimento e depressão', 'Sofrimento e depressão']"
717,12,717_lyrics_in_given_describe,"['lyrics', 'in', 'given', 'describe', 'the', 'subjects', 'that', 'covered', 'addressed', 'topics']","['Here are the topics that describe the subjects addressed in the lyrics:', 'Here are the 5 topics that describe the subjects addressed in the lyrics:', 'Here are 5 topics that describe the subjects addressed in the lyrics:']"
718,12,718_noturna_festividade_cidade_noite,"['noturna', 'festividade', 'cidade', 'noite', 'festas', 'festa', 'vida', '', '', '']","['Vida Noturna e Festa', 'Vida Noturna e Festa', 'Vida Noturna e Festa']"
719,12,719_fé_oração_esperança_divina,"['fé', 'oração', 'esperança', 'divina', 'salvação', 'magia', 'ajuda', '', '', '']","['Esperança e fé', 'Esperança e Fé', 'Esperança e Fé']"
720,12,720_sufriendo_amoroso_amorosas_amorosa,"['sufriendo', 'amoroso', 'amorosas', 'amorosa', 'rivalidade', 'relação', 'relações', 'relacionamento', 'relacionamentos', 'amor']","['2. Relacionamento amoroso', '1. Relacionamento amoroso', '1. Sufriendo por amor']"
721,12,721_infância_pai_filia_família,"['infância', 'pai', 'filia', 'família', 'family', 'filha', 'filho', 'parental', 'relação', '']","['• Infância e família', '• Infância e família', '• Infância e família']"
722,12,722_rebelião_rebellion_independence_individual,"['rebelião', 'rebellion', 'independence', 'individual', 'liberdade', 'and', 'independência', '', '', '']","['Rebelião e Liberdade', 'Rebelião e liberdade', 'Rebelião e Liberdade']"
723,12,723_controle_controlar_control_vitimização,"['controle', 'controlar', 'control', 'vitimização', 'vontade', 'vingança', 'de', '', '', '']","['Vontade de controle', 'Vontade de Controle', 'Vontade de Controle']"
724,12,724_arrependimento_autoconsciência_reminiscências_reminiscência,"['arrependimento', 'autoconsciência', 'reminiscências', 'reminiscência', 'reflexão', 'confissões', 'saudade', '', '', '']","['• Reflexão e arrependimento', '• Reflexão e arrependimento', '* Reflexão e arrependimento']"
725,12,725_romance_romântico_love_amor,"['romance', 'romântico', 'love', 'amor', 'paixão', '', '', '', '', '']","['• Amor e romance', '• Amor e romance', '• Amor e romance']"
726,12,726_mental_bem_estar_saúde,"['mental', 'bem', 'estar', 'saúde', 'dependência', '', '', '', '', '']","['• Saúde mental e bem-estar', '5. Saúde mental e bem-estar', '• Saúde mental e bem-estar']"
727,12,727_autoconhecimento_identidade_pessoalidade_,"['autoconhecimento', 'identidade', 'pessoalidade', '', '', '', '', '', '', '']","['Autoconhecimento e identidade', 'Autoconhecimento e Identidade', 'Autoconhecimento e Identidade']"
728,12,728_lembrança_despertar_tempo_reflexões,"['lembrança', 'despertar', 'tempo', 'reflexões', 'reflexão', 'lembranças', 'memória', 'sobre', '', '']","['• Reflexão e lembrança', '• Reflexão e lembrança', '• Reflexão e lembrança']"
729,12,729_autoamor_felicidade_satisfação_prazer,"['autoamor', 'felicidade', 'satisfação', 'prazer', 'poder', 'do', 'alegria', 'dor', 'amorosa', 'da']","['• Amor e felicidade', 'Felicidade e amor', '4. Felicidade e autoamor']"
730,12,730_sósia_afeição_atração_paixão,"['sósia', 'afeição', 'atração', 'paixão', 'trabalho', 'vontade', '', '', '', '']","['• Atração e paixão', 'Atração e paixão', '• Sósia e paixão']"
731,12,731_gratidão_agradecimento_elogio_gratitude,"['gratidão', 'agradecimento', 'elogio', 'gratitude', 'agradecimentos', 'appreciation', 'aprovação', 'apreciação', 'suficiência', 'alegria']","['2. Alegria e gratidão', '• Alegria e gratidão', '• Amizade e gratidão']"
732,12,732_desacordo_ressentimentos_conflito_conflitos,"['desacordo', 'ressentimentos', 'conflito', 'conflitos', '', '', '', '', '', '']","['O conflito e o desacordo', '• Desacordo e conflito', '• Desacordo e conflito']"
733,12,733_saúde_mental_emoções_emocional,"['saúde', 'mental', 'emoções', 'emocional', 'bem', 'estar', 'recordações', 'reflexão', 'relacionamentos', '']","['• Saúde emocional', '4. Saúde emocional', '• Saúde emocional']"
734,12,734_melancolia_tristeza_sofrimento_,"['melancolia', 'tristeza', 'sofrimento', '', '', '', '', '', '', '']","['Sofrimento e melancolia', '1. Sofrimento e melancolia', '• Sofrimento e melancolia']"
735,12,735_perdida_pessoa_nostalgia_saudades,"['perdida', 'pessoa', 'nostalgia', 'saudades', 'saudade', 'uma', 'lembranças', 'perda', 'por', '']","['• Nostalgia e saudade', '• Nostalgia e saudade', '• Perda e nostalgia por uma pessoa perdida']"
736,12,736_discussed_sugerir_seguintes_vou,"['discussed', 'sugerir', 'seguintes', 'vou', 'subjects', 'describe', 'that', 'sugeridos', 'the', 'topics']","['Here are the 5 topics that describe the subjects discussed:', 'Here are the 5 topics that describe the subjects discussed:', 'Here are the 5 topics that describe the subjects discussed:']"
737,12,737_felicidade_lutinha_inseguir_lutte,"['felicidade', 'lutinha', 'inseguir', 'lutte', 'pela', 'estabilidade', 'falsa', 'conquista', 'realização', 'luta']","['• Luta pela felicidade', '• Luta pela felicidade', '• Luta pela felicidade']"
738,12,738_lágrimas_dor_suffering_heartache,"['lágrimas', 'dor', 'suffering', 'heartache', 'and', 'sofrimento', '', '', '', '']","['Dor e sofrimento', '• Sofrimento e lágrimas', '• Suffering and heartache']"
739,12,739_melhorar_melhoria_melhoramento_mudar,"['melhorar', 'melhoria', 'melhoramento', 'mudar', 'ou', 'vontade', 'mudança', 'de', 'busca', '']","['• Vontade de mudar e melhorar', '• Vontade de mudar e melhorar', 'Vontade de mudar e melhorar']"
740,11,740_autenticidade_conexão_busca_sinceridade,"['autenticidade', 'conexão', 'busca', 'sinceridade', 'aceitação', 'pela', 'por', 'de', '', '']","['• Busca por autenticidade', '• Busca por autenticidade', 'Busca por autenticidade']"
741,11,741_aprender_aprendizado_jeito_coisas,"['aprender', 'aprendizado', 'jeito', 'coisas', 'com', 'próprio', 'viver', 'as', 'vida', 'vontade']","['• Aprender a viver com o próprio jeito', 'Vontade de Viver e Aprender', '• Aprender a viver']"
742,11,742_esquecimento_desapego_desânimo_problemas,"['esquecimento', 'desapego', 'desânimo', 'problemas', 'de', '', '', '', '', '']","['• Desapego e esquecimento', '* Desapego e esquecimento', '• Desapego e esquecimento']"
743,11,743_desapontamento_frustração_expectativa_decepção,"['desapontamento', 'frustração', 'expectativa', 'decepção', '', '', '', '', '', '']","['Desapontamento e frustração', 'Desapontamento e frustração', 'Desapontamento e frustração']"
744,11,744_perturbado_perturbadoras_desenfreado_malfeito,"['perturbado', 'perturbadoras', 'desenfreado', 'malfeito', 'desgosto', 'experiências', 'relações', 'amoroso', 'amor', 'de']","['Perturbado amor', 'Perturbado amor', 'Perturbado amor']"
745,11,745_despedida_ruptura_despedidas_,"['despedida', 'ruptura', 'despedidas', '', '', '', '', '', '', '']","['• Despedida', '• Despedida', '• Despedida']"
746,11,746_comprometimentos_comprometimento_commitment_relationships,"['comprometimentos', 'comprometimento', 'commitment', 'relationships', 'compromissos', 'pessoais', 'relações', 'and', 'relacionamentos', 'relacionamento']","['* Relacionamentos e comprometimentos', '• Relacionamentos e comprometimentos', '• Relacionamentos e comprometimentos']"
747,11,747_no_estranha_coisinha_dificuldades,"['no', 'estranha', 'coisinha', 'dificuldades', 'uma', 'um', 'em', 'presente', 'estar', 'relação']","['Dificuldades no relacionamento', 'Dificuldades no relacionamento', 'Dificuldades no relacionamento']"
748,11,748_arrependimento_loss_abandono_regrets,"['arrependimento', 'loss', 'abandono', 'regrets', 'and', 'perda', '', '', '', '']","['• Perda e arrependimento', '• Perda e arrependimento', 'Perda e arrependimento']"
749,11,749_sentimentos_pessoal_personalidade_vida,"['sentimentos', 'pessoal', 'personalidade', 'vida', 'emoções', 'reflexões', 'sobre', '', '', '']","['Vida pessoal e sentimentos', 'Vida pessoal e sentimentos', 'Vida pessoal e sentimentos']"
750,11,750_interior_interiores_interno_conflito,"['interior', 'interiores', 'interno', 'conflito', 'perturbação', 'conflitos', 'problemas', 'confusão', '', '']","['* Conflito Interior', '• Conflito interior', '• Conflito interior']"
751,11,751_autoestima_autoconfiança_liberdade_escolha,"['autoestima', 'autoconfiança', 'liberdade', 'escolha', 'de', '', '', '', '', '']","['• Liberdade e autoestima', '• Autoestima e liberdade', '• Liberdade e autoestima']"
752,11,752_confusão_desespero__,"['confusão', 'desespero', '', '', '', '', '', '', '', '']","['Confusão e desespero', 'Confusão e Desespero', 'Confusão e Desespero']"
753,11,753_amorosos_amorosa_relação_amorosas,"['amorosos', 'amorosa', 'relação', 'amorosas', 'relações', 'relacionamentos', '', '', '', '']","['• Relacionamentos amorosos', '• Relacionamentos amorosos', '• Relacionamentos amorosos']"
754,11,754_autonomia_individualidade_iniciação_valorização,"['autonomia', 'individualidade', 'iniciação', 'valorização', 'individualismo', 'individual', 'luta', 'independência', 'identidade', 'por']","['• Autonomia e individualidade', '• Autonomia e individualidade', '• Autonomia e individualidade']"
755,11,755_interna_lutas_internas_conflitos,"['interna', 'lutas', 'internas', 'conflitos', 'interiores', 'interno', 'luta', 'conflito', 'introspecção', '']","['• Lutas internas e conflitos', '• Lutas internas e conflitos', '• Lutas internas e conflitos']"
756,11,756_amo_aquilo_resta_eu,"['amo', 'aquilo', 'resta', 'eu', 'que', 'do', 'amor', '', '', '']","['Aquilo que é o amor', 'Aquilo que é amor', 'Aquilo que eu amo']"
757,11,757_perturbador_perturbadores_agressão_amoroso,"['perturbador', 'perturbadores', 'agressão', 'amoroso', 'amorosa', 'do', 'amor', '', '', '']","['Perturbador amor', 'Perturbador amor', 'Perturbador amor']"
758,11,758_libertação_anseio_vontade_de,"['libertação', 'anseio', 'vontade', 'de', 'desejo', 'por', '', '', '', '']","['Vontade de libertação', '• Vontade de libertação', 'Vontade de libertação']"
759,11,759_ajuda_dependência_pleito_caridade,"['ajuda', 'dependência', 'pleito', 'caridade', 'pedido', 'pedidos', 'ação', 'coragem', 'paixão', 'proteção']","['Coragem e ajuda', '• Ação de caridade e ajuda', 'Pleito de ajuda e dependência']"
760,11,760_escolha_poder_11_liberdade,"['escolha', 'poder', '11', 'liberdade', 'autonomia', 'de', '', '', '', '']","['• Liberdade de escolha', '• Liberdade de escolha', '• Liberdade de escolha']"
761,11,761_traição_dor__,"['traição', 'dor', '', '', '', '', '', '', '', '']","['Traição e dor', '• Traição e dor', 'Traição e dor']"
762,11,762_dependência_dependências_sobrejetivação_obsessão,"['dependência', 'dependências', 'sobrejetivação', 'obsessão', 'desigual', 'inseparabilidade', 'hábitos', 'vícios', 'maus', 'pecado']","['• Obsessão e dependência', '• Relacionamento e dependência', 'Relacionamento e dependência']"
763,11,763_autoconfiança_realizações_empoderamento_assertividade,"['autoconfiança', 'realizações', 'empoderamento', 'assertividade', 'afirmação', 'autoafirmação', 'mesmo', 'si', 'auto', 'confiança']","['Autoconfiança', 'Autoconfiança', '• Autoconfiança']"
764,11,764_insatisfação_miséria_desespero_desilusão,"['insatisfação', 'miséria', 'desespero', 'desilusão', 'decepção', '', '', '', '', '']","['Desespero e insatisfação', 'Desespero e insatisfação', 'Desespero e insatisfação']"
765,11,765_problemas_conflicts_problems_complicações,"['problemas', 'conflicts', 'problems', 'complicações', 'desajustes', 'conflitos', 'coração', 'and', 'de', '']","['Problemas e Conflitos', 'Problemas e Conflitos', 'Problems and Conflicts']"
766,11,766_crescimento_infância_família_,"['crescimento', 'infância', 'família', '', '', '', '', '', '', '']","['• Infância e crescimento', '• Infância e crescimento', 'Infância e crescimento']"
767,11,767_rejeições_rejeição_conflito_conflitos,"['rejeições', 'rejeição', 'conflito', 'conflitos', 'confusão', '', '', '', '', '']","['• Conflito e rejeição', 'Conflitos e rejeições', '• Conflitos e rejeições']"
768,11,768_life_difícil_challenges_comum,"['life', 'difícil', 'challenges', 'comum', 'frustrations', 'desafiadora', 'struggles', 'desafios', 'seus', 'suas']","['Desafios da vida em comum', ""Life's Struggles"", ""Life's Challenges and Frustrations""]"
